2024-04-03 00:00:18.264 [http-nio-8181-exec-25] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"oid_partner":"402402220000016691","timestamp":"20240403000018","user_id":"gz0002","user_type":"INNERCOMPANY"}，对应MD5值：d96f673efae2be0cb5777f90293ef89b
2024-04-03 12:03:55.787 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：dg5W3CupqQvnGBuLTkdExGSBKu1LdTgWkDD/RDNjGe27EBJc4o52KKck4XSKCjwidv/e0mFVtFCgAuLmXmL3gfxxlI3JBpuIsDvMYTjkJj2iNy0qEG8LeX/Pf+yN0A5wWI1L/yxNOWs2cCujrCsc9XhKqH3Q89sgG07/d7NYYbjLq6aur0WZwBM/ad+Up5TQbgotNHlyLoBtVYrFApkongyrRCS7J24HckAGT2GdQ4EIp6qp/qzyoci++jUsET8xcRyz+K9WgV9qLMEYh+pUdB2kRWcL7H32HClcH4q9VUWHOfK9yyyxUBQIOT0a5y2B4xy41nbSvk298jP6Y2JR2aCNgBDZHZhqhZ2pthhac6QrXoNbvEvmTdyN5UmzlrON3gh8MlRYJ7EnQh/Hg2scK+P4QSqPu7doyXdUrP0WlU+Sqn8GwwH5oI2COc6S8QY//U51SRkpJrhUOk4Kvjwy8PHYBBT9xqBBItL6PzfyQ2PqPN3OWv9YqDyScdx46/LGTq3h+JaZU2D89ftkkcVqQYv35Jl1IYfYSsSZwWHRADpAt5dmXvJIJbhmWxFXW7OrU6HfjbMLWMGdDSY1gKZ3JLmpMJ63qlgPDeyvTl/TptgFtd7E7GmPmqes4aGNe28uzG7jQRw9p0FjfheTMXuSXbN0vxLziRo8DADZ0b+Pi2A=
2024-04-03 12:03:55.787 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"oid_partner":"402402220000016691","timestamp":"20240403120355","user_id":"gz0001","user_type":"INNERCOMPANY"}
2024-04-03 12:03:55.814 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099537689"},{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099556514"}],"bank_account":"2527408726757056","oid_partner":"402402220000016691","oid_userno":"2024030577101121","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0001"}
2024-04-03 12:03:55.814 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：XtfBFDlI9y7XHmzK1BahOb+9AjLb8vu8qGgYzYnB5ulOce3uk8ulBdTPKmgsc/u8fLWNszqdzhiFNZswMUiato60RHdmttQtc0vOKJuG2AWl+NtZRR0hQ6VYGtjwY+HL/yYxUI28BIn0bm6Jh73AHG+HTvC3Gt1u7zGWx74YTec=
2024-04-03 12:03:55.814 [http-nio-8181-exec-24] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099537689"},{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099556514"}],"bank_account":"2527408726757056","oid_partner":"402402220000016691","oid_userno":"2024030577101121","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0001"}，对应MD5值：3b323d76db054796f8734f0b3a211358
2024-04-03 12:03:55.815 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 12:03:55.816 [http-nio-8181-exec-24] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403120355","user_id":"gz0001","user_type":"USER"}，对应MD5值：c7ee7ff8612e2b79ac90bd9b6e4b6bc2
2024-04-03 12:03:55.834 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpquery.lianlianpay.com/v1/lzt/query-acctinfo
2024-04-03 12:03:55.834 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：OKNtBQ3fShxQoua/b6CrCiGBOGf/P+yJ8zdVs8hDlC/1Bef5eRbAbxRIGffPDgYLZG3XSEz6G4yila/m52h30nBKjZu/yUTrQC0OQHxwk9+lzGv4HxtUr8uhSCSAnUX2m8Niec1/NPPWpy+tOzwOKqc8nQgLc2t69X18KtMUPkLWys123KuXHJmU+J+6/hUdEEWUHhdEQrlgE4PL+8H6vQ0xM0Qyh8UdB0WJ50oGPN1uQby6cOV22fCuy3tPheR1RDrjQOb+UCRVoJ8O7IRJsXfoOJ5ujQyc9TaYOY4UnXfoon0GBUlzAIwRCHNDYU8fEbzn192M5bXjSJqAl+HhuuOWFfxSjYRl6Am6f5tVy8zhPviInpZCuBicGzOwNQRp+0cISjnHUwxQ4VPS7qxlMouXqIe/NZTbzJCNiEtyfQ4CDqOKiRc7uMn9oZ0WfIkoVDVLk0UOqdr9MVuNs4/G5B5DNiIO1ggaOzdCMYvHFbLBK+lLgdhg+i6orIwrCJ5KjNvKr8bL7SOzqJaGW7qUzljPn99yS1b5Ah41ZqSFBd08E6/KlkwPcsNavUv3H5kXMYJ5c2JTbse1VzgvXHpQc72C/940/IMr5p9sQXSPw6rzFRjX8UV6NGYhwK5OFbwUA5dhH3H8DBZ/u/OWRsFnWSWYgsQ3+5HxP6aWOzlqgfU=
2024-04-03 12:03:55.834 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403120355","user_id":"gz0001","user_type":"USER"}
2024-04-03 12:03:55.867 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"list":[{"acct_stat":"FAIL","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_152676623910191"}],"ret_code":"0000","ret_msg":"交易成功"}
2024-04-03 12:03:55.867 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：H8tLOE4NX8YjCC9hF63VnizZh8fdRxA1PG6wHqzA2rSUuVquqPaSOgV/LF+rVpwHUiWO8sWmJ3tj/kOXEzUO/CuWHeqYQNgfSnqbC7cRz0HWk77rwOKpPoCqcQtKyUWDkX24L23wu08POv08C55I1qNxddGFlBpNHeZUaNLL+Sk=
2024-04-03 12:03:55.867 [http-nio-8181-exec-24] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"list":[{"acct_stat":"FAIL","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_152676623910191"}],"ret_code":"0000","ret_msg":"交易成功"}，对应MD5值：a098488bf3afeddcb6038414422edb58
2024-04-03 12:03:55.868 [http-nio-8181-exec-24] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 12:05:12.929 [http-nio-8181-exec-6] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"oid_partner":"402402220000016691","timestamp":"20240403120512","user_id":"gz0001","user_type":"INNERCOMPANY"}，对应MD5值：109b2289851998c0d2574b59937a8310
2024-04-03 12:05:12.948 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/acctmgr/query-acctinfo
2024-04-03 12:05:12.948 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：LQanfdHarcDmuLT+jCjRmN6jM0n9TpDF0fv375oTeDw8WX5rhc/y83n3fjOUwy9KBK+eJX9LW2ooM3E1UkaEC1XJQUqBYCYph3VLJaJ5FzgV2TMoWMvc38rdrXz71chqLsLxpMYWX70ZcJcjZJdCJAkE6+OciD4oVMA6Te9dmjiQ3XnT1V/fQWj+yH6V1Wi2ZQF2/0npW3mJVxZxDA3e1vD3PHD34tfe8LKbyD2GUQmg9pHq5CyCn3V543jH6xTo18kAcfWvQp48P9UkMkJIUYJVEhWr1P3lWUTlibvecwPeVGVVQWtP+DXBHcDpGrPqxgNfeX6/NvtYdM5bkPdeZjeXUTRJrxj5e/UweQ1IbliVeMH/ur7uDyDi8nOy9ekyN/GxfffQ2M3yIgZOxiHZay0+kOo8Kc24Q4l1i0TlvjQLjb6W5AxQJv2tiU8prbAZaxuT1YFceYOEJZlt8T7jaJS4oeZ+RjTFdPXjrjAILDREVcqZ5myIHzwJ2pLJsLcM3MS1Ke4drmSW+lAfgrvX+uWxPO5wpfU+z8bcNPANKFZlEfzs/igTtKT4zDQ0/NhfZ5VRaFWH4NOQKPRYeqQ05v5I3SbSJbUPuh1xXnH/Scary9WI44nbvJwzfRmH6j5RCKhRCH0YM1ynJ45wE7Ms4NxbgJUSGAkBq9yzB9UYmd4=
2024-04-03 12:05:12.948 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"oid_partner":"402402220000016691","timestamp":"20240403120512","user_id":"gz0001","user_type":"INNERCOMPANY"}
2024-04-03 12:05:13.068 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099537689"},{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099556514"}],"bank_account":"2527408726757056","oid_partner":"402402220000016691","oid_userno":"2024030577101121","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0001"}
2024-04-03 12:05:13.068 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：XtfBFDlI9y7XHmzK1BahOb+9AjLb8vu8qGgYzYnB5ulOce3uk8ulBdTPKmgsc/u8fLWNszqdzhiFNZswMUiato60RHdmttQtc0vOKJuG2AWl+NtZRR0hQ6VYGtjwY+HL/yYxUI28BIn0bm6Jh73AHG+HTvC3Gt1u7zGWx74YTec=
2024-04-03 12:05:13.068 [http-nio-8181-exec-6] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"acctinfo_list":[{"acct_state":"NORMAL","acct_type":"USEROWN_PSETTLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099537689"},{"acct_state":"NORMAL","acct_type":"USEROWN_AVAILABLE","amt_balaval":"0.00","amt_balcur":"0.00","amt_balfrz":"0.00","amt_lastaval":"0.00","amt_lastbal":"0.00","amt_lastfrz":"0.00","oid_acctno":"20240305000099556514"}],"bank_account":"2527408726757056","oid_partner":"402402220000016691","oid_userno":"2024030577101121","ret_code":"0000","ret_msg":"交易成功","user_id":"gz0001"}，对应MD5值：3b323d76db054796f8734f0b3a211358
2024-04-03 12:05:13.068 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 12:05:13.072 [http-nio-8181-exec-6] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403120513","user_id":"gz0001","user_type":"USER"}，对应MD5值：7266d7348d32ea52c7bb15fd69dc6116
2024-04-03 12:05:13.090 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpquery.lianlianpay.com/v1/lzt/query-acctinfo
2024-04-03 12:05:13.090 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：ElCeYD41eWHd48QpMtC1l4gGMr9uj2CSYTkull5SSc0tZ4It3iky2Jwux95IGxA0jQlRMcxk/XKA5wJTfhAoRO09VhjfbFPfU57M7PlpmSzDuRRBjfgYlAKyqvVHk9w7C29Fsu4nlAnI8ERUtDdN2pSgoLRAJPrEy1RYfjxQCTLi4uf8v//HsCa3jxF8gKb94gS60dWXjOxIBpOfY71N/VwFJ4/9bDSNnUiwh/juKBFXdRh0UQ1qj2uE4YNms22GB+cGow7V3GRKT2O4cdrohtPNbhXM4vlEBXhNWR0fTqH3fmFZjOLIDZyCvSuGqIt03WpAeGhaB8t+ML0NeOx+9g25dBp5ZtdjBnVA84XNpCF2NNSGzBKRnwTu/Z5bam36QvsXvKK5doeDqwQNqNibq+naRFVoJl5zwxv3IeliNMzSCAq8/Rv26V6HClZtGB5BkKneIj8tNLIqo4OeofEoLOG2RprpKWwuMaWEF7V/BET1Gopt8YwxwUfowSqvXpSFmxh05OOrRv9JrjKqONAjJNA2ITpUgJuTCV0sCubzKpblZb1vsQNJGDg+bO+euKBZjmajDJfnK0D9AsGhj+CSzBcI0W9R4kTkNevL1PlYTJbo0+vol2qJdfPtudhUYJw3Nf1fIoaOrPsTFOJXGM23W/BBpGRQkAJYBWKezImg0sU=
2024-04-03 12:05:13.090 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"acct_type":"USEROWN","oid_partner":"402402220000016691","timestamp":"20240403120513","user_id":"gz0001","user_type":"USER"}
2024-04-03 12:05:13.146 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"list":[{"acct_stat":"FAIL","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_152676623910191"}],"ret_code":"0000","ret_msg":"交易成功"}
2024-04-03 12:05:13.146 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：H8tLOE4NX8YjCC9hF63VnizZh8fdRxA1PG6wHqzA2rSUuVquqPaSOgV/LF+rVpwHUiWO8sWmJ3tj/kOXEzUO/CuWHeqYQNgfSnqbC7cRz0HWk77rwOKpPoCqcQtKyUWDkX24L23wu08POv08C55I1qNxddGFlBpNHeZUaNLL+Sk=
2024-04-03 12:05:13.146 [http-nio-8181-exec-6] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"list":[{"acct_stat":"FAIL","bank_code":"03580000","brbank_no":"323651066666","txn_seqno":"LZT_BKH_152676623910191"}],"ret_code":"0000","ret_msg":"交易成功"}，对应MD5值：a098488bf3afeddcb6038414422edb58
2024-04-03 12:05:13.146 [http-nio-8181-exec-6] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 12:05:42.650 [http-nio-8181-exec-5] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"amount":0.1,"encrypt_algorithm":"SM2","flag_chnl":"PCH5","oid_partner":"402402220000016691","password_scene":"pay_password","pyee_name":"义乌市雅莎日用品有限公司","timestamp":"20240403120542","txn_seqno":"LZT_NDF_23680542029012","user_id":"gz0002"}，对应MD5值：232b61e7268ad52cab40ddebf1e50514
2024-04-03 12:05:42.669 [http-nio-8181-exec-5] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpgw.lianlianpay.com/v1/acctmgr/apply-password-element
2024-04-03 12:05:42.669 [http-nio-8181-exec-5] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：MhNNFNrf+W4MRoMbmSXVIoHB0M+pUMZFM86z+7yFFhCikDrbj4HR22SnH/JuSjAOmSNPsoFkaW35gdht6JECTXMgSn0zbe6sJioPoLnTnbn/8QEEB8g3BvuksOlXqidjT6Q5s8m3RFoKeL6o2gsbISiVl0Z9AbM+6u2U8D+PWKlD749bPI/zfSeux1AYtelNzTTVprNSfflFLZgF/nl6Zu+0uXReCREGDeYLYDvBNvmb7KffVvfY5E8X2KMOwprgzcWV/UIlB5n5BxB/gX2cymuDRvmFl2K+NEAUd7HlTWIsWVTHg9W9u3XaPuI+Kf2A7l5+736DHMdhTX5jhFhG2Zj3BxwPltfQgedOxgQer1W5K4YfHpDUEZgvj+CUVaCdp/EQKiNfkAL8DD4QFVEBFVWzUZ/dukzJv7nXM4f6CWwgyxwTKPuf5MJdOAeesHlUQclKl6fMSh8TnxmBGGRDNyJicIZpddRjeF0Zi1wPBISObTNCS4nquZq3QP9RDk2/5KnAm91QJR0mcQ0C+G3EVyX7EdWaekOq2TvIDVxZ92uEREd+bLUzf/B8kfn88diVZJp7mQFBh17QrTUPrF6o6XKp26T/QXFvOYLUFiAWMqBRR3t9bAq6p0QRHSXDrwJZz7nfPncMuD1Va/WDEjOguWhoLv1etPuAlgKCiA3W7pc=
2024-04-03 12:05:42.669 [http-nio-8181-exec-5] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"amount":0.1,"encrypt_algorithm":"SM2","flag_chnl":"PCH5","oid_partner":"402402220000016691","password_scene":"pay_password","pyee_name":"义乌市雅莎日用品有限公司","timestamp":"20240403120542","txn_seqno":"LZT_NDF_23680542029012","user_id":"gz0002"}
2024-04-03 12:05:42.793 [http-nio-8181-exec-5] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"oid_partner":"402402220000016691","password_element_token":"cda92af70d32e2beff0d51b5531d1f25","ret_code":"0000","ret_msg":"交易成功"}
2024-04-03 12:05:42.793 [http-nio-8181-exec-5] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：U3yPaeqmruAje4fQqA171QRk/tYeh6MggvQGjxVz+EgpUY/vnEdjTsODhRifgh4s8op2ybHYDTJOTqFyF+9f8OLJjWDrovkJ4pj+eeGu6fEyhkCwXHxu7FVn9OettZk3vEbLzgL/tQb+KRk6t8GmncPeNlvsbaR+YEs8/QFva2s=
2024-04-03 12:05:42.793 [http-nio-8181-exec-5] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"oid_partner":"402402220000016691","password_element_token":"cda92af70d32e2beff0d51b5531d1f25","ret_code":"0000","ret_msg":"交易成功"}，对应MD5值：ebdb34a122bea5f66be8f5616c6bb586
2024-04-03 12:05:42.793 [http-nio-8181-exec-5] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 12:06:01.065 [http-nio-8181-exec-8] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名处理中，签名源内容：{"continuously_flag":"N","directionalpay_flag":"N","funds_flag":"N","notify_url":"https://mer.pay.kkyp.vip/api/publicly/payment/callback/lianlian/lzt/LZT_NDF_23680542029012","oid_partner":"402402220000016691","orderInfo":{"total_amount":0.1,"txn_purpose":"佣金支付","txn_seqno":"LZT_NDF_23680542029012","txn_time":"20240403120601"},"payeeInfo":[{"payee_amount":"0.1","payee_id":"gz0001","payee_type":"USER"}],"payerInfo":{"password":"JmL7tfzg1uMmCuEODTNPUQP4cOHb/l1YMsJXjzbX4pTCyqmGUk58Yc+Pq0SwenEBVjDUIusIxlkl4G7Fp0svrqp8p2SXT9tL/6v+fEZGK14sDrzU7lcjbzWU6aCewGQT+cFRT3Fr6a0aE94T6g2+H0nR68vA+rjdV9PXtkFH03m2GdTKQ0wbL82ygFbJ5ZYNC8n+cFfhUYMVA7GYXzJCdKteu+u9abr51BNt8WwO/O7Iue/a7CAeLxVigAJ/EMFwAiCs5iZ2efSSV9nvYYTKvA==","payer_id":"gz0002","payer_type":"USER","random_key":"d2709760-ff8d-4557-a791-7bb02154c2d0"},"risk_item":"{\"frms_client_chnl\":\"13\",\"frms_ip_addr\":\"127.0.0.1\",\"frms_ware_category\":\"2007\",\"goods_name\":\"佣金支付\",\"user_auth_flag\":\"1\",\"user_info_bind_phone\":\"\",\"user_info_dt_register\":\"20240103120601\",\"user_info_mercht_userno\":\"gz0001\"}","timestamp":"20240403120601"}，对应MD5值：3595dde8fc8ed088cc8d0065d48b5382
2024-04-03 12:06:01.086 [http-nio-8181-exec-8] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求URL：https://accpapi.lianlianpay.com/v1/txn/transfer-morepyee
2024-04-03 12:06:01.086 [http-nio-8181-exec-8] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求签名值：g8u3Ck8YHn1hcRfAnU6bBaNKCLP8liCqaOpdkTtLB7BTXwwOEQkFOtsy7XRikqTwl0oW5w8jbZ3yJ2Y9zWciD0SbHaSQg3k1G4ZMs1CfoB3rQfv0RnCy8ayUew0uMn+g91bbEaq1MUQDlJsDF56Q7i8L83Iz3mHSTjKfzZG0UPwIhH5N6CEd3IWmX1Rs5cz+ZT3HlAVTy29wFsCNnVcA3pQyBKLi4ruulRsQr0004tZHLGvPrz2kul1maqp20k5r/8Vw8IiCdM5wUJ9/Km5Jpi/aPPkhF+cjWcFz+jv/0DOkbjHX98GqnMCrhZrI5mluKNaztBpYwyyFdvxPnxO+1O7s7w8ARXF25o1joeaYjnT2RKJLoSZ6TZFEnU0uhDNTViF516ggA0bEYxZLPijwp4ciGaC4QhsZIN3x4F5dB+jFibSE5UDSTp37aVmve5mQMuRLFPUpLGufCWjCOvrrKef18ckK1McRj7RI6dtpfBXDmZAH2CFOQlCvDj+sLUlYrF+5b7YxM0MbG6/EFOnMhkz9pWow3GVyDXovWMqjuLF5iupvscjJLrHnC6dW8nvfN6VQJtPOsh2soaGauI4LFqJsYjFvoQcCmu68y7uy5u010ZIxOlRIAhzf0b4BwoWgy59oEzhnAtfyJEFSEjTzTk2WXr+HCIoM+OUM/kNy/b4=
2024-04-03 12:06:01.086 [http-nio-8181-exec-8] INFO  com.jbp.common.lianlian.client.LLianPayClient - 请求参数：{"continuously_flag":"N","directionalpay_flag":"N","funds_flag":"N","notify_url":"https://mer.pay.kkyp.vip/api/publicly/payment/callback/lianlian/lzt/LZT_NDF_23680542029012","oid_partner":"402402220000016691","orderInfo":{"total_amount":0.1,"txn_purpose":"佣金支付","txn_seqno":"LZT_NDF_23680542029012","txn_time":"20240403120601"},"payeeInfo":[{"payee_amount":"0.1","payee_id":"gz0001","payee_type":"USER"}],"payerInfo":{"password":"JmL7tfzg1uMmCuEODTNPUQP4cOHb/l1YMsJXjzbX4pTCyqmGUk58Yc+Pq0SwenEBVjDUIusIxlkl4G7Fp0svrqp8p2SXT9tL/6v+fEZGK14sDrzU7lcjbzWU6aCewGQT+cFRT3Fr6a0aE94T6g2+H0nR68vA+rjdV9PXtkFH03m2GdTKQ0wbL82ygFbJ5ZYNC8n+cFfhUYMVA7GYXzJCdKteu+u9abr51BNt8WwO/O7Iue/a7CAeLxVigAJ/EMFwAiCs5iZ2efSSV9nvYYTKvA==","payer_id":"gz0002","payer_type":"USER","random_key":"d2709760-ff8d-4557-a791-7bb02154c2d0"},"risk_item":"{\"frms_client_chnl\":\"13\",\"frms_ip_addr\":\"127.0.0.1\",\"frms_ware_category\":\"2007\",\"goods_name\":\"佣金支付\",\"user_auth_flag\":\"1\",\"user_info_bind_phone\":\"\",\"user_info_dt_register\":\"20240103120601\",\"user_info_mercht_userno\":\"gz0001\"}","timestamp":"20240403120601"}
2024-04-03 12:06:01.194 [http-nio-8181-exec-8] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应结果：{"oid_partner":"402402220000016691","ret_code":"8888","ret_msg":"交易申请成功,需要再次进行短信验证码校验","token":"c3ac9c588353c3ab752308c18a731f5d","total_amount":"0.1","txn_seqno":"LZT_NDF_23680542029012","user_id":"gz0002"}
2024-04-03 12:06:01.194 [http-nio-8181-exec-8] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应签名：CT4yIxtzMEt6QkZUS2wWYDuMOK6v37Q0hXtxlZAvFSK0lDgWLFUGFcPDP72GbEE8696WWN7/Sc1cN4d6Rmw6Z232A+D4Xbrm6ejxNrBacRCQcHlTTfVpEzLfaWewt0qV4hAu6ggIPeMJ20eCgiGt+mhZb9yCJjz8fQtGD5tkIs4=
2024-04-03 12:06:01.194 [http-nio-8181-exec-8] INFO  c.j.common.lianlian.security.LLianPayAccpSignature - 签名验证中，源串：{"oid_partner":"402402220000016691","ret_code":"8888","ret_msg":"交易申请成功,需要再次进行短信验证码校验","token":"c3ac9c588353c3ab752308c18a731f5d","total_amount":"0.1","txn_seqno":"LZT_NDF_23680542029012","user_id":"gz0002"}，对应MD5值：51039be710bd764596040bded9174288
2024-04-03 12:06:01.194 [http-nio-8181-exec-8] INFO  com.jbp.common.lianlian.client.LLianPayClient - 响应验签通过！
2024-04-03 12:07:22.633 [main] INFO  com.jbp.admin.JbpAdminApplication - Starting JbpAdminApplication on DESKTOP-N1KDDDI with PID 20576 (E:\work\workspace\jbp\jbp-admin\target\classes started by Think in E:\work\workspace\jbp\jbp-admin)
2024-04-03 12:07:22.634 [main] INFO  com.jbp.admin.JbpAdminApplication - The following profiles are active: beta
2024-04-03 12:07:24.355 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2024-04-03 12:07:24.358 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-04-03 12:07:24.401 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 29ms. Found 0 Redis repository interfaces.
2024-04-03 12:07:24.507 [main] INFO  o.j.minidao.auto.MinidaoAutoConfiguration -  ******************* init miniDao config [ begin ] *********************** 
2024-04-03 12:07:24.507 [main] INFO  o.j.minidao.auto.MinidaoAutoConfiguration -  ------ minidao.base-package ------- org.jeecg.modules.jmreport.*
2024-04-03 12:07:24.508 [main] INFO  o.j.minidao.auto.MinidaoAutoConfiguration -  *******************  init miniDao config  [ end ] *********************** 
2024-04-03 12:07:24.586 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDao }
2024-04-03 12:07:24.586 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDataSourceDao }
2024-04-03 12:07:24.586 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDbDao }
2024-04-03 12:07:24.586 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDbFieldDao }
2024-04-03 12:07:24.586 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDbParamDao }
2024-04-03 12:07:24.587 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDictDao }
2024-04-03 12:07:24.587 [main] INFO  o.j.minidao.factory.MiniDaoClassPathMapperScanner - register minidao name is { org.jeecg.modules.jmreport.desreport.dao.JimuReportDictItemDao }
